,old_name,modern_name,type_of_rule,modern_country,wikipage,infobox,infobox_keys,description,instance_of,inception,dissolved,religion,geoLoc,capital
283,Henneberg (Adelsgeschlecht),Henneberg,"['Schleusingen#Geschichte', 'Schleusingen']",['DE-TH'],<wptools.page.WPToolsPage object at 0x7f959cb9b810>,False,[nan],,,,,,"(nan, nan)",
284,Herrlichkeit Mechelen,Mecheln,"['Herrschaft (Territorium)', 'Herrschaft']",['BE'],<wptools.page.WPToolsPage object at 0x7f959cb9bad0>,False,[nan],,,,,,"(nan, nan)",
285,Herrschaft Aach,Aach,"['Herrschaft (Territorium)', 'Herrschaft']",['DE-BW'],<wptools.page.WPToolsPage object at 0x7f959cb9bd90>,False,[nan],,,,,,"(nan, nan)",
286,Herrschaft Ahaus,Ahaus,"['Herrschaft (Territorium)', 'Herrschaft']",['DE-NW'],<wptools.page.WPToolsPage object at 0x7f959cba4110>,False,[nan],,,,,,"(nan, nan)",
287,Herrschaft Badenweiler,Badenweiler,"['Herrschaft (Territorium)', 'Herrschaft']",['DE-BW'],<wptools.page.WPToolsPage object at 0x7f959cb9be10>,False,[nan],,,,,,"(nan, nan)",
288,Herrschaft Bretzenheim,Bretzenheim,"['Herrschaft (Territorium)', 'Herrschaft']",['DE-RP'],<wptools.page.WPToolsPage object at 0x7f959cba4d10>,True,"['wappen', 'staatsoberhaupt', 'region-iso', 'reichstag', 'reichsmatrikel', 'reichskreis', 'kreistag', 'hauptstädte/residenzen', 'konfession/religion', 'sprache/n', 'fläche', 'einwohner', 'nachfolger']",,,,"Zerschlagung 1795;
preußische [[Rheinprovinz]] 1815",[[Römisch-katholische Kirche|katholisch]] / [[lutherisch]],"(nan, nan)",[[Bretzenheim]]
289,Herrschaft Breuberg,Breuberg,"['Herrschaft (Territorium)', 'Herrschaft']",['DE-HE'],<wptools.page.WPToolsPage object at 0x7f959cba4d50>,False,[nan],,,,,,"(nan, nan)",
290,Herrschaft Burgberg,Burgberg,"['Herrschaft (Territorium)', 'Herrschaft']",['DE-BW'],<wptools.page.WPToolsPage object at 0x7f959cba4950>,False,[nan],,,,,,"(nan, nan)",
291,Herrschaft Burgrain,Burgrain,"['Herrschaft (Territorium)', 'Herrschaft']",['DE-BY'],<wptools.page.WPToolsPage object at 0x7f959cba40d0>,False,[nan],,,,,,"(nan, nan)",
292,Herrschaft Bürresheim,Bürresheim,"['Herrschaft (Territorium)', 'Herrschaft']",['DE-RP'],<wptools.page.WPToolsPage object at 0x7f959cba4f90>,False,[nan],,,,,,"(nan, nan)",
293,Herrschaft Dagstuhl,Dagstuhl,"['Herrschaft (Territorium)', 'Herrschaft']",['DE-SL'],<wptools.page.WPToolsPage object at 0x7f959cba45d0>,True,"['wappen', 'vorläufer', 'herrscher', 'region-iso', 'reichsmatrikel', 'reichskreis', 'kreistag', 'hauptstädte/residenzen', 'dynastien', 'sprache/n', 'fläche', 'einwohner', 'nachfolger']",,,[[Kurtrier]],französisches [[Département de la Sarre]] 1801; preußische [[Rheinprovinz]] 1815,,"(nan, nan)","[[Burg Dagstuhl|Dagstuhl]], ab 1758 [[Wadern (Ort)|Wadern]]"
294,Herrschaft Enghien,Enghien,"['Herrschaft (Territorium)', 'Herrschaft']",['BE'],<wptools.page.WPToolsPage object at 0x7f959cba4f50>,False,[nan],,,,,,"(nan, nan)",
295,Herrschaft Eppstein,Eppstein,"['Herrschaft (Territorium)', 'Herrschaft']",['DE-HE'],<wptools.page.WPToolsPage object at 0x7f959cba4c50>,False,[nan],,,,,,"(nan, nan)",
296,Herrschaft Fleckenstein,Fleckenstein,"['Herrschaft (Territorium)', 'Herrschaft']",['FR'],<wptools.page.WPToolsPage object at 0x7f959cba49d0>,False,[nan],,,,,,"(nan, nan)",
297,Herrschaft Gemen,Gemen,"['Herrschaft (Territorium)', 'Herrschaft']",['DE-NW'],<wptools.page.WPToolsPage object at 0x7f959cbaad10>,True,"['wappen', 'region-iso', 'reichstag', 'reichskreis', 'hauptstädte/residenzen', 'dynastien', 'konfession/religion', 'sprache/n', 'fläche', 'nachfolger']",,,,1806: [[Fürstentum Salm|Salm]]<br />1810: [[Lippe (Département)|Frankreich]]<br />1815: [[Provinz Westfalen|Preußen]],[[römisch-katholisch]]<br />1560: [[protestantisch]],"(nan, nan)",[[Burg Gemen|Gemen]]
298,Herrschaft Haigerloch,Haigerloch,"['Herrschaft (Territorium)', 'Herrschaft']",['DE-BW'],<wptools.page.WPToolsPage object at 0x7f959cbaaf50>,False,[nan],,,,,,"(nan, nan)",
299,Herrschaft Hattweiler,Hattweiler,"['Herrschaft (Territorium)', 'Herrschaft']",['DE-SL'],<wptools.page.WPToolsPage object at 0x7f959cbaacd0>,True,"['name', 'region-iso', 'sprache/n', 'nachfolger']",,,,1590: [[Pfalz-Zweibrücken]],,"(nan, nan)",
300,Herrschaft Heideck,Heideck,"['Herrschaft (Territorium)', 'Herrschaft']",['DE-BY'],<wptools.page.WPToolsPage object at 0x7f959cbaae10>,False,[nan],,,,,,"(nan, nan)",
301,Herrschaft Heinsberg,Heinsberg,"['Herrschaft (Territorium)', 'Herrschaft']",['DE-NW'],<wptools.page.WPToolsPage object at 0x7f959cbaa610>,True,"['name', 'wappen', 'karte', 'bildtext', 'alternativnamen', 'regierungsform', 'staatsoberhaupt', 'region-iso', 'hauptstädte/residenzen', 'dynastien', 'sprache/n', 'nachfolger']",,,,1484: [[Herzogtum Jülich-Berg]] (Amt Heinsberg),,"(nan, nan)",[[Burg Heinsberg|Heinsberg]]
302,Herrschaft Heitersheim,Heitersheim,['Fürstentum'],['DE-BW'],<wptools.page.WPToolsPage object at 0x7f959cbaa490>,True,"['wappen', 'alternativnamen', 'vorläufer', 'staatsoberhaupt', 'region-iso', 'reichstag', 'reichskreis', 'kreistag', 'hauptstädte/residenzen', 'konfession/religion', 'sprache/n', 'fläche', 'einwohner', 'nachfolger', 'karte']",,,die Herrschaft Heitersheim als [[Breisgauer Landstände|Breisgauer Landstand]] (bis 1803),"[[Mediatisierung]] 1806;
[[Großherzogtum Baden]]",katholisch,"(nan, nan)",[[Heitersheim]]
303,Herrschaft Hohenburg-Bissingen,Hohenburg-Bissingen,"['Herrschaft (Territorium)', 'Herrschaft']",['DE-BY'],<wptools.page.WPToolsPage object at 0x7f959cbaae50>,True,"['karte', 'bildtext', 'vorläufer', 'region-iso', 'reichskreis', 'hauptstädte/residenzen', 'konfession/religion', 'sprache/n', 'nachfolger']",,,Herrschaft Fronhofen-Hohenburg,[[Königreich Bayern]],"[[Römisch-katholische Kirche|römisch-katholisch]], kurzzeitig [[Protestantismus|protestantisch]]","(nan, nan)","[[Burg Hohenburg (Thalheim)|Burg Hohenburg]], dann [[Bissingen (Bayern)|Bissingen]]"
304,Herrschaft Itter,Itter,"['Herrschaft (Territorium)', 'Herrschaft']",['DE-HE'],<wptools.page.WPToolsPage object at 0x7f959cbb54d0>,False,[nan],,,,,,"(nan, nan)",
305,Herrschaft Jever,Jever,"['Herrschaft (Territorium)', 'Herrschaft']",['DE-NI'],<wptools.page.WPToolsPage object at 0x7f959cbaa390>,True,"['wappen', 'karte', 'bildtext', 'reichskreis', 'sprache/n']",,,,,,"(nan, nan)",
306,Herrschaft Justingen,Justingen,"['Herrschaft (Territorium)', 'Herrschaft']",['DE-BW'],<wptools.page.WPToolsPage object at 0x7f959cbb5390>,False,[nan],,,,,,"(nan, nan)",
307,Herrschaft Kniphausen,Kniphausen,"['Herrschaft (Territorium)', 'Herrschaft']",['DE-NI'],<wptools.page.WPToolsPage object at 0x7f959cbb5e90>,False,[nan],,,,,,"(nan, nan)",
308,Herrschaft Landstuhl,Landstuhl,"['Herrschaft (Territorium)', 'Herrschaft']",['DE-RP'],<wptools.page.WPToolsPage object at 0x7f959cbb5f10>,True,"['name', 'region-iso', 'sprache/n', 'nachfolger']",,,,1801: [[Frankreich]],,"(nan, nan)",
309,Herrschaft Lichtenberg,Lichtenberg,"['Herrschaft (Territorium)', 'Herrschaft']",['FR'],<wptools.page.WPToolsPage object at 0x7f959cbb5e50>,False,[nan],,,,,,"(nan, nan)",
310,Herrschaft Lindau,Lindau,"['Herrschaft (Territorium)', 'Herrschaft']",['DE-ST'],<wptools.page.WPToolsPage object at 0x7f959cbb5290>,False,[nan],,,,,,"(nan, nan)",
311,Herrschaft Lohn,Lohn,"['Herrschaft (Territorium)', 'Herrschaft']","['DE-NW', 'NL-GE']",<wptools.page.WPToolsPage object at 0x7f959cbb5e10>,True,"['name', 'wappen', 'karte', 'bildtext', 'hauptstädte/residenzen', 'regierungsform', 'dynastien', 'staatsoberhaupt', 'region-iso', 'reichskreis', 'konfession/religion', 'sprache/n', 'periode', 'vorläufer', 'nachfolger']",,,ca,,[[Römisch-katholische Kirche|römisch-kath.]],"(nan, nan)","[[Stadtlohn|Lohn]], [[Bredevoort]]"
312,Herrschaft Mitwitz,Mitwitz,"['Herrschaft (Territorium)', 'Herrschaft']",['DE-BY'],<wptools.page.WPToolsPage object at 0x7f959cbbcbd0>,False,[nan],,,,,,"(nan, nan)",
313,Herrschaft Myllendonk,Myllendonk,"['Herrschaft (Territorium)', 'Herrschaft']",['DE-NW'],<wptools.page.WPToolsPage object at 0x7f959cbbcdd0>,False,[nan],,,,,,"(nan, nan)",
314,Herrschaft Ochsenstein,Ochsenstein,"['Herrschaft (Territorium)', 'Herrschaft']",['FR'],<wptools.page.WPToolsPage object at 0x7f959cbbcfd0>,True,"['name', 'wappen', 'region-iso', 'sprache/n', 'nachfolger']",,,,1485: [[Zweibrücken-Bitsch]],,"(nan, nan)",
315,Herrschaft Olbrück,Olbrück,"['Herrschaft (Territorium)', 'Herrschaft']",['DE-RP'],<wptools.page.WPToolsPage object at 0x7f959cbbcf50>,True,"['alternativnamen', 'staatsoberhaupt', 'region-iso', 'reichstag', 'reichskreis', 'kreistag', 'hauptstädte/residenzen', 'dynastien', 'sprache/n', 'fläche', 'einwohner', 'nachfolger']",,,,französisches [[Département de la Sarre]] 1801; preußische [[Rheinprovinz]] 1815,,"(nan, nan)",[[Burg Olbrück]]
316,Herrschaft Parchim-Richenberg,Parchim-Richenberg,['Fürstentum'],['DE-NW'],<wptools.page.WPToolsPage object at 0x7f959cbbc6d0>,False,[nan],,,,,,"(nan, nan)",
317,Herrschaft Reichenstein,Reichenstein,"['Herrschaft (Territorium)', 'Herrschaft']",['DE-RP'],<wptools.page.WPToolsPage object at 0x7f959cbbce50>,False,[nan],,,,,,"(nan, nan)",
318,Herrschaft Runkel,Runkel,['Herrschaft'],['DE-RP'],<wptools.page.WPToolsPage object at 0x7f959cbc4850>,True,"['name', 'bild', 'bildbeschreibung', 'entstehungszeit', 'typologie n. geo. lage', 'erhaltungszustand', 'ständische stellung', 'heutiger ortsname', 'breitengrad', 'längengrad', 'region-iso', 'höhenordinate', 'höhe-bezug']",,,vor 1159,,,"('8/9/21.2/E', '50/24/19.24/N')",
319,Herrschaft Ruppin,Ruppin,"['Herrschaft (Territorium)', 'Herrschaft']",['DE-BB'],<wptools.page.WPToolsPage object at 0x7f959cbc4f50>,False,[nan],,,,,,"(nan, nan)",
320,Herrschaft Saffenburg,Saffenburg,"['Herrschaft (Territorium)', 'Herrschaft']",['DE-RP'],<wptools.page.WPToolsPage object at 0x7f959cbc44d0>,True,"['bild', 'bildbeschreibung', 'alternativname', 'entstehungszeit', 'typologie n. geo. lage', 'erhaltungszustand', 'ständische stellung', 'heutiger ortsname', 'breitengrad', 'längengrad', 'region-iso', 'höhenordinate', 'höhe-bezug']",,,vor 1074,,,"('7.023566', '50.520173')",
321,Herrschaft Schellenberg,Schellenberg,"['Herrschaft (Territorium)', 'Herrschaft']",['FL'],<wptools.page.WPToolsPage object at 0x7f959cbc4750>,False,[nan],,,,,,"(nan, nan)",
322,Herrschaft Schleiden,Schleiden,['Grafschaft'],['DE-NW'],<wptools.page.WPToolsPage object at 0x7f959cbc4b90>,False,[nan],,,,,,"(nan, nan)",
323,Herrschaft Schmalkalden,Henneberg-Schmalkalden,"['Reichsgraf', 'Gefürstete Reichsgrafschaft']",['DE-TH'],<wptools.page.WPToolsPage object at 0x7f959cbc4650>,False,[nan],,,,,,"(nan, nan)",
324,Herrschaft Schmalkalden,Schmalkalden,"['Herrschaft (Territorium)', 'Herrschaft']",['DE-TH'],<wptools.page.WPToolsPage object at 0x7f959cbc46d0>,False,[nan],,,,,,"(nan, nan)",
325,Herrschaft Schwabegg,Schwabegg,"['Herrschaft (Territorium)', 'Herrschaft']",['DE-BY'],<wptools.page.WPToolsPage object at 0x7f959cbc47d0>,False,[nan],,,,,,"(nan, nan)",
326,Herrschaft Schwarzenberg (Klettgau),Schwarzenberg-Klettgau,"['Herrschaft (Territorium)', 'Herrschaft']",['DE-BW'],<wptools.page.WPToolsPage object at 0x7f9593c80a50>,True,"['wappen', 'alternativnamen', 'vorläufer', 'regierungsform', 'staatsoberhaupt', 'region-iso', 'reichstag', 'reichsmatrikel', 'reichskreis', 'kreistag', 'hauptstädte/residenzen', 'dynastien', 'konfession/religion', 'sprache/n', 'fläche', 'einwohner', 'nachfolger', 'siehe auch', 'karte']",,,[[Landgrafschaft Klettgau]],"[[Mediatisierung]] 1806;
[[Grossherzogtum Baden]]",[[Römisch-katholische Kirche|römisch-katholisch]],"(nan, nan)",[[Waldshut-Tiengen|Tiengen]]
327,Herrschaft Stargard,Stargard,['Herrschaft'],['DE-MV'],<wptools.page.WPToolsPage object at 0x7f9593c80fd0>,False,[nan],,,,,,"(nan, nan)",
328,Herrschaft Straßberg,Straßberg,"['Herrschaft (Territorium)', 'Herrschaft']",['DE-BW'],<wptools.page.WPToolsPage object at 0x7f9593c80110>,True,"['name', 'wappen', 'breitengrad', 'längengrad', 'lageplan', 'bundesland', 'regierungsbezirk', 'landkreis', 'höhe', 'plz', 'vorwahl', 'gemeindeschlüssel', 'adresse', 'website', 'bürgermeister']",,,,,,"('09/05/16/E', '48/10/49/N')",
329,Herrschaft Sulzbürg-Pyrbaum,Sulzbürg-Pyrbaum,"['Herrschaft (Territorium)', 'Herrschaft']",['DE-BY'],<wptools.page.WPToolsPage object at 0x7f9593c808d0>,True,"['wappen', 'regierungsform', 'staatsoberhaupt', 'region-iso', 'reichskreis', 'hauptstädte/residenzen', 'dynastien', 'konfession/religion', 'sprache/n', 'nachfolger']",,,,[[Kurbayern]],"[[römisch-katholisch]], dann [[protestantisch]]","(nan, nan)",[[Pyrbaum]]
330,Herrschaft Waldeck (Hunsrück),Waldeck,"['Herrschaft (Territorium)', 'Herrschaft']",['DE-RP'],<wptools.page.WPToolsPage object at 0x7f9593c807d0>,False,[nan],,,,,,"(nan, nan)",
331,Herrschaft Waldeck (Oberpfalz),Waldeck,"['Herrschaft (Territorium)', 'Herrschaft']",['DE-BY'],<wptools.page.WPToolsPage object at 0x7f9593c80790>,False,[nan],,,,,,"(nan, nan)",
332,Herrschaft Waldeck (Odenwald),Waldeck,"['Herrschaft (Territorium)', 'Herrschaft']",['DE-BW'],<wptools.page.WPToolsPage object at 0x7f9593c80290>,False,[nan],,,,,,"(nan, nan)",
333,Herrschaft Wartenburg,Wartenburg,"['Herrschaft (Territorium)', 'Herrschaft']",[],<wptools.page.WPToolsPage object at 0x7f9593c87d90>,False,[nan],,,,,,"(nan, nan)",
334,Herrschaft Werle,Werle,['Herrschaft'],['DE-NW'],<wptools.page.WPToolsPage object at 0x7f9593c87c90>,False,[nan],,,,,,"(nan, nan)",
335,Herrschaft Westerburg,Westerburg,"['Herrschaft (Territorium)', 'Herrschaft']",['DE-RP'],<wptools.page.WPToolsPage object at 0x7f9593c87350>,False,[nan],,,,,,"(nan, nan)",
336,Herrschaft Wickrath,Wickrath,"['Schwanenberg#Die evangelische Gemeinde', 'Schwanenberg']",['DE-NW'],<wptools.page.WPToolsPage object at 0x7f9593c87bd0>,True,"['ortsteil', 'gemeindeart', 'gemeindename', 'ortswappen', 'ortswappen-beschreibung', 'breitengrad', 'längengrad', 'bundesland', 'höhe', 'höhe-bezug', 'fläche', 'einwohner', 'einwohner-stand-datum', 'eingemeindungsdatum', 'postleitzahl1', 'vorwahl1', 'lagekarte', 'lagekarte-beschreibung', 'bild', 'bild-beschreibung']",,,,,,"('6/24/38.5848', '51/7/42.56724')",
337,Herrschaft Wiesenburg,Wiesenburg,"['Herrschaft (Territorium)', 'Herrschaft']",['DE-SN'],<wptools.page.WPToolsPage object at 0x7f9593c87950>,False,[nan],,,,,,"(nan, nan)",
338,Herrschaft Wiesensteig,Wiesensteig,"['Herrschaft (Territorium)', 'Herrschaft']",['DE-BW'],<wptools.page.WPToolsPage object at 0x7f9593c87a90>,True,"['art', 'wappen', 'breitengrad', 'längengrad', 'lageplan', 'bundesland', 'regierungsbezirk', 'landkreis', 'höhe', 'plz', 'vorwahl', 'gemeindeschlüssel', 'locode', 'straße', 'website', 'bürgermeister']",,,,,,"('09/37/31/E', '48/33/42/N')",
339,Herrschaft Wiesentheid,Wiesentheid,"['Herrschaft (Territorium)', 'Herrschaft']",['DE-BY'],<wptools.page.WPToolsPage object at 0x7f9593c90fd0>,True,"['name', 'wappen', 'alternativnamen', 'periode', 'herrschaft/regierung', 'herrscher', 'region-iso', 'reichstag', 'reichsmatrikel', 'reichskreis', 'hauptstädte/residenzen', 'dynastien', 'konfession/religion', 'sprache/n', 'fläche', 'einwohner', 'währung', 'nachfolger']",,,,,[[römisch-katholisch]],"(nan, nan)",[[Wiesentheid]]
340,Herrschaft Wildenfels,Wildenfels,"['Herrschaft (Territorium)', 'Herrschaft']",['DE-SN'],<wptools.page.WPToolsPage object at 0x7f9593c90d90>,False,[nan],,,,,,"(nan, nan)",
341,Herrschaft Winneburg und Beilstein,Winneburg und Beilstein,"['Herrschaft (Territorium)', 'Herrschaft']",['DE-RP'],<wptools.page.WPToolsPage object at 0x7f9593c90c10>,False,[nan],,,,,,"(nan, nan)",
342,Herrschaft Wittem,"Wittem, Eyß und Schlenacken",['Reichsherrschaft'],['NL'],<wptools.page.WPToolsPage object at 0x7f9593c90f90>,True,"['name', 'vorläufer', 'region-iso', 'reichstag', 'reichsmatrikel', 'reichskreis', 'hauptstädte/residenzen', 'dynastien', 'konfession/religion', 'fläche', 'einwohner', 'nachfolger']",,,[[Herzogtum Limburg]],1794: [[Erste Französische Republik|Frankreich]]<br />1815: [[Königreich der Niederlande|Niederlande]]<br />1839: [[Herzogtum Limburg (1839–1866)|Herzogtum Limburg]],[[römisch-katholisch]],"(nan, nan)",[[Gulpen-Wittem|Wittem]]
343,Herrschaft vom Stein,Stein,['Herrschaft'],['DE-RP'],<wptools.page.WPToolsPage object at 0x7f9593c90f10>,False,[nan],,,,,,"(nan, nan)",
344,Herzog zu Mecklenburg,Mecklenburg,['Herzogtum'],"['DE-MV', 'DE-SH']",<wptools.page.WPToolsPage object at 0x7f9593c90e10>,False,[nan],,,,,,"(nan, nan)",
345,Herzogtum Arenberg,Arenberg,"['Herrschaft (Territorium)', 'Herrschaft']",['DE-NI'],<wptools.page.WPToolsPage object at 0x7f9593c95a10>,True,"['name', 'wappen', 'alternativnamen', 'regierungsform', 'staatsoberhaupt', 'region-iso', 'reichskreis', 'hauptstädte/residenzen', 'dynastien', 'konfession/religion', 'fläche', 'einwohner', 'nachfolger']",,,,1797: [[Département de Rhin-et-Moselle|Frankreich]]<br />1815: [[Provinz Großherzogtum Niederrhein|Preußen]],überwiegend katholisch,"(nan, nan)",[[Burg Aremberg|Aremberg]]
346,Herzogtum Bar,Bar,['Grafschaft'],['FR'],<wptools.page.WPToolsPage object at 0x7f9593c95410>,True,"['wappen', 'name', 'karte reichskreis', 'alternativnamen', 'vorläufer', 'regierungsform', 'staatsoberhaupt', 'region-iso', 'reichskreis', 'kreistag', 'hauptstädte/residenzen', 'dynastien', 'konfession/religion', 'sprache/n', 'nachfolger', 'karte']",,,[[Lotharii Regnum]] Grafschaft Bar,1480: [[Personalunion]] mit [[Herzogtum Lothringen]]<br>1508: vereinigt mit [[Herzogtum Lothringen]]<br>1766: [[Geschichte Frankreichs|Französisches Königreich]],[[römisch-katholisch]],"(nan, nan)",[[Bar-le-Duc]]
347,Herzogtum Bayern (HRR),Bayern/Baiern,['Herzogtum'],"['HR', 'DE-BY', 'AT']",<wptools.page.WPToolsPage object at 0x7f9593c95d90>,False,[nan],,,,,,"(nan, nan)",
348,Herzogtum Beuthen,Beuthen,['Herzogtum'],['PL'],<wptools.page.WPToolsPage object at 0x7f9593c95550>,False,[nan],,,,,,"(nan, nan)",
349,Herzogtum Brabant,Brabant,['Gaugrafschaft'],"['NL', 'BE']",<wptools.page.WPToolsPage object at 0x7f9593c95250>,False,[nan],,,,,,"(nan, nan)",
350,Herzogtum Braunschweig-Lüneburg,Braunschweig-Lüneburg,['Herzogtum'],"['DE-NI', 'DE-SH']",<wptools.page.WPToolsPage object at 0x7f9593c95e90>,True,"['wappen', 'karte', 'alternativnamen', 'vorläufer', 'staatsoberhaupt', 'dynastien', 'konfession/religion', 'sprache/n', 'nachfolger']",,,[[Stammesherzogtum Sachsen]],"[[Herzogtum Braunschweig]], [[Königreich Hannover]]","bis zur Reformation [[römisch-katholisch]], seitdem [[lutherisch]]","(nan, nan)",
351,Herzogtum Breslau,Breslau,['Herzogtum'],['PL'],<wptools.page.WPToolsPage object at 0x7f9593c9cc90>,False,[nan],,,,,,"(nan, nan)",
352,Herzogtum Brieg,Brieg,['Herzogtum'],['PL'],<wptools.page.WPToolsPage object at 0x7f9593c9c810>,False,[nan],,,,,,"(nan, nan)",
353,Herzogtum Franken,Franken,['Herzogtum'],"['DE-HE', 'DE-BW', 'DE-RP', 'DE-BY']",<wptools.page.WPToolsPage object at 0x7f9593c9cd90>,False,[nan],,,,,,"(nan, nan)",
354,Herzogtum Freudenthal,Freudenthal,"['Herrschaft (Territorium)', 'Herrschaft']",['CZ'],<wptools.page.WPToolsPage object at 0x7f9593c9c510>,False,[nan],,,,,,"(nan, nan)",
355,Herzogtum Geldern,Geldern,['Grafschaft'],"['DE-NW', 'NL']",<wptools.page.WPToolsPage object at 0x7f9593c9ccd0>,True,"['wappen', 'karte', 'bildtext', 'alternativnamen', 'regierungsform', 'staatsoberhaupt', 'region-iso', 'reichskreis', 'hauptstädte/residenzen', 'dynastien', 'konfession/religion', 'sprache/n', 'nachfolger']",,,,"Norden: [[Republik der Sieben Vereinigten Provinzen|Generalstaaten]] (1581), Süden: [[Département de la Roer|Frankreich, Département de la Roer]] (1798), Südwesten: Nordlimburg (1815), Südosten: Preußen [[Provinz_Jülich-Kleve-Berg|Provinz Kleve-Jülich-Berg]] (1815), Rheinprovinz (1822)",[[römisch-katholisch]],"(nan, nan)","[[Geldern]], [[Nijmegen]], [[Arnhem]], [[Zutphen]]"
356,Herzogtum Görlitz,Görlitz,['Herzogtum'],"['DE-SN', 'DE-BB', 'PL']",<wptools.page.WPToolsPage object at 0x7f9593c9ce50>,False,[nan],,,,,,"(nan, nan)",
357,Herzogtum Holstein,Holstein,['Grafschaft'],"['DE-SH', 'DE-HH']",<wptools.page.WPToolsPage object at 0x7f9593c9c690>,True,"['name', 'wappen', 'periode', 'vorläufer', 'regierungsform', 'staatsoberhaupt', 'region-iso', 'reichskreis', 'hauptstädte/residenzen', 'dynastien', 'konfession/religion', 'sprache/n', 'nachfolger']",,,,,seit der Reformation [[lutherisch]],"(nan, nan)","u.&nbsp;a. regiert von [[Kopenhagen]] (für die königlichen Anteile) und von den Schlössern [[Schloss Gottorf|Gottorf]] und [[Kieler Schloss|Kiel]] (für die gottorfschen Anteile), ab 1649 königliche Regierungskanzlei in [[Glückstadt]], ab 1831/35 [[Holsteinische Ständeversammlung|Provinzialstände]] in [[Itzehoe]]"
358,Herzogtum Jägerndorf,Jägerndorf,['Herzogtum'],['CZ'],<wptools.page.WPToolsPage object at 0x7f9593c9cf50>,False,[nan],,,,,,"(nan, nan)",
359,Herzogtum Jülich,Jülich,['Grafschaft'],"['DE-NW', 'DE-RP', 'NL']",<wptools.page.WPToolsPage object at 0x7f9593c9ced0>,True,"['wappen', 'karte', 'bildtext', 'alternativnamen', 'vorläufer', 'regierungsform', 'staatsoberhaupt', 'region-iso', 'reichskreis', 'hauptstädte/residenzen', 'dynastien', 'konfession/religion', 'sprache/n', 'fläche', 'einwohner', 'nachfolger']",,,[[Jülichgau]],[[Herzogtum Jülich-Berg]] (1423),[[Römisch-katholische Kirche|römisch-katholisch]],"(nan, nan)","[[Jülich]], [[Burg Nideggen]]"
360,Herzogtum Kleve,Kleve,['Grafschaft'],['DE-NW'],<wptools.page.WPToolsPage object at 0x7f9593ca5fd0>,True,"['wappen', 'karte', 'bildtext', 'alternativnamen', 'vorläufer', 'regierungsform', 'staatsoberhaupt', 'region-iso', 'reichstag', 'reichsmatrikel', 'reichskreis', 'hauptstädte/residenzen', 'dynastien', 'konfession/religion', 'sprache/n', 'fläche', 'einwohner', 'nachfolger']",,,[[Ruhrgau|Duisburggau]],"linksrheinisch: [[Département de la Roer|Frankreich, Département de la Roer]], rechtsrheinisch: [[Großherzogtum Berg]]",[[römisch-katholisch]],"(nan, nan)","[[Schwanenburg|Kleve]], [[Burg Monterberg|Kalkar]]"
